stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:StopPlace:43687,,Persaunet leir,,63.431545,10.441777,,,1,,2,,,700
NSR:StopPlace:42355,,Slakthuset,,63.38525,10.407559,,,1,,2,,,700
NSR:StopPlace:42354,,Hallfred Høyems veg,,63.41975,10.467439,,,1,,2,,,700
NSR:StopPlace:43201,,Stamnan,,62.849155,9.858304,,,1,,2,,,700
NSR:StopPlace:42352,,Skåveien,,63.115818,9.699876,,,1,,2,,,700
NSR:StopPlace:43683,,Esp østre,,63.39108,10.126034,,,1,,2,,,700
NSR:StopPlace:43682,,Peder Myhres veg,,63.425083,10.533758,,,1,,2,,,700
NSR:StopPlace:42351,,Hallansvingen,,63.314262,10.416537,,,1,,2,,,700
NSR:StopPlace:43681,,Bergheim,,63.410175,10.455694,,,1,,2,,,700
NSR:StopPlace:43680,,Esp meieri,,63.32799,10.323592,,,1,,2,,,700
NSR:StopPlace:43209,,Klefstadhaugen,,63.433514,10.183368,,,1,,2,,,700
NSR:StopPlace:43207,,Nordsetra,,63.83216,10.229873,,,1,,2,,,700
NSR:StopPlace:43206,,Klefstadbukta,,63.43865,10.171051,,,1,,2,,,700
NSR:StopPlace:43689,,Bergheim snuplass,,63.408836,10.456667,,,1,,2,,,700
NSR:StopPlace:43204,,Klefstadbekken,,63.4343,10.155801,,,1,,2,,,700
NSR:StopPlace:43688,,Esplykkja,,63.33471,10.3326,,,1,,2,,,700
NSR:StopPlace:42357,,Hallgotto,,63.240997,11.055421,,,1,,2,,,700
NSR:StopPlace:43698,,Perstu,,63.362934,10.192611,,,1,,2,,,700
NSR:StopPlace:42367,,Løkkjbekken,,62.652626,9.865346,,,1,,2,,,700
NSR:StopPlace:43697,,Estenstadvegen,,63.405613,10.464795,,,1,,2,,,700
NSR:StopPlace:42366,,Hallset,,62.612896,9.750528,,,1,,2,,,700
NSR:StopPlace:43696,,Bergsli gate,,63.427414,10.367684,,,1,,2,,,900
NSR:StopPlace:42365,,Vårum,,63.499554,10.080061,,,1,,2,,,700
NSR:StopPlace:43212,,Stav,,63.424034,10.728234,,,1,,2,,,700
NSR:StopPlace:43695,,Espåsen,,63.09068,10.055261,,,1,,2,,,700
NSR:StopPlace:43693,,Espås,,63.345047,10.542802,,,1,,2,,,700
NSR:StopPlace:42362,,Vårhus,,62.94047,11.086304,,,1,,2,,,700
NSR:StopPlace:43691,,Espnes,,63.7189,8.59649,,,1,,2,,,700
NSR:StopPlace:42360,,Hallguttu,,63.243702,9.77093,,,1,,2,,,700
NSR:StopPlace:43690,,Bergli,,63.714176,8.591275,,,1,,2,,,700
NSR:StopPlace:43219,,Nordsetrønningen,,63.33928,10.461989,,,1,,2,,,700
NSR:StopPlace:43216,,Kleivplassen,,63.354008,10.212738,,,1,,2,,,700
NSR:StopPlace:43215,,Stav øvre,,63.323906,10.295621,,,1,,2,,,700
NSR:StopPlace:43699,,Bergslia,,63.053432,9.702622,,,1,,2,,,700
NSR:StopPlace:43225,,Stavset,,63.385303,10.342889,,,1,,2,,,700
NSR:StopPlace:43224,,Nordskag,,63.705757,8.563364,,,1,,2,,,700
NSR:StopPlace:42377,,Halstein gård,,63.368656,10.403186,,,1,,2,,,700
NSR:StopPlace:44558,,Voldnesset,,63.442924,11.631504,,,1,,2,,,700
NSR:StopPlace:42376,,Være Ranheimsvegen,,63.430294,10.564271,,,1,,2,,,700
NSR:StopPlace:43223,,Klett Møbel,,63.32572,10.319574,,,1,,2,,,700
NSR:StopPlace:42374,,Halstad,,63.414753,10.780672,,,1,,2,,,700
NSR:StopPlace:43221,,Klett,,63.32577,10.306637,,,1,,2,,,700
NSR:StopPlace:42373,,Væktarstua,,62.908066,11.893071,,,1,,2,,,700
NSR:StopPlace:42372,,Løkli,,62.908672,10.12758,,,1,,2,,,700
NSR:StopPlace:42371,,Våvatnet,,63.32149,9.528713,,,1,,2,,,700
NSR:StopPlace:42370,,Halsen,,63.409695,9.959512,,,1,,2,,,700
NSR:StopPlace:44552,,Haugen Gudå,,63.446728,11.600926,,,1,,2,,,700
NSR:StopPlace:43229,,Stavset senter nord,,63.387856,10.330291,,,1,,2,,,700
NSR:StopPlace:43228,,Klinga,,63.16255,9.73132,,,1,,2,,,700
NSR:StopPlace:43227,,Stavset senter syd,,63.387093,10.329725,,,1,,2,,,700
NSR:StopPlace:44555,,Gudå bru,,63.444668,11.613892,,,1,,2,,,700
NSR:StopPlace:42379,,Haltdalen Coop,,62.92448,11.152943,,,1,,2,,,700
NSR:StopPlace:43226,,Klettgrenda,,62.61428,9.526644,,,1,,2,,,700
NSR:StopPlace:43236,,Klokkerplassen,,63.428623,10.551203,,,1,,2,,,700
NSR:StopPlace:43235,,Stavsetvegen,,63.388783,10.328092,,,1,,2,,,700
NSR:StopPlace:44569,,Skiheisen,,63.4431,11.681895,,,1,,2,,,700
NSR:StopPlace:42388,,Haltstrand,,63.992443,10.052169,,,1,,2,,,700
NSR:StopPlace:42387,,Væresholmen,,63.433365,10.575353,,,1,,2,,,700
NSR:StopPlace:43234,,Klokkerhaugen,,62.956814,10.705184,,,1,,2,,,700
NSR:StopPlace:42386,,Løvby,,63.11233,9.699783,,,1,,2,,,700
NSR:StopPlace:43233,,Nordskjør,,64.11526,10.259851,,,1,,2,,,700
NSR:StopPlace:43232,,Stavsetsvingen,,63.384068,10.337229,,,1,,2,,,700
NSR:StopPlace:42385,,Halten kai,,64.17173,9.40798,,,1,,2,,,1000
NSR:StopPlace:42384,,Væresbakken,,63.431274,10.583987,,,1,,2,,,700
NSR:StopPlace:43230,,Nordskag skole,,63.70753,8.55407,,,1,,2,,,700
NSR:StopPlace:42383,,Haltdalen oppvekstsenter,,62.920105,11.170632,,,1,,2,,,700
NSR:StopPlace:42382,,Være østre,,63.431793,10.579195,,,1,,2,,,700
NSR:StopPlace:42381,,Løvaasveien,,63.33757,10.370118,,,1,,2,,,700
NSR:StopPlace:42380,,Være Væretrøa,,63.43144,10.569505,,,1,,2,,,700
NSR:StopPlace:44560,,Kirkeby,,63.443336,11.650708,,,1,,2,,,700
NSR:StopPlace:44564,,Brennbekken,,63.443127,11.659978,,,1,,2,,,700
NSR:StopPlace:43239,,Klokkstein,,63.355152,10.342451,,,1,,2,,,700
NSR:StopPlace:43238,,Stavå bru,,62.802643,10.031257,,,1,,2,,,700
NSR:StopPlace:44567,,Fagerlia,,63.4406,11.687623,,,1,,2,,,700
NSR:StopPlace:43237,,Nordskogen,,62.86867,10.054566,,,1,,2,,,700
NSR:StopPlace:44579,,Meråker sentrum,,63.419598,11.737145,,,1,,2,,,700
NSR:StopPlace:43246,,Nordslettvegen snuplass,,63.38401,10.404496,,,1,,2,,,700
NSR:StopPlace:43245,,Steinaunet,,63.39586,10.441628,,,1,,2,,,700
NSR:StopPlace:42398,,Værnes ferjekai,,63.58106,9.509576,,,1,,2,,,700
NSR:StopPlace:43244,,Klubben,,63.754898,8.697973,,,1,,2,,,700
NSR:StopPlace:43243,,Steinan,,63.401085,10.445463,,,1,,2,,,700
NSR:StopPlace:42395,,Værestrøa,,63.43402,10.586965,,,1,,2,,,700
NSR:StopPlace:43242,,Nordslettvegen,,63.38714,10.40661,,,1,,2,,,700
NSR:StopPlace:43241,,Klomstein,,63.39625,9.954469,,,1,,2,,,700
NSR:StopPlace:42393,,Hamarvika,,63.703552,8.818429,,,1,,2,,,700
NSR:StopPlace:43240,,Stavåsen,,63.223164,9.0226,,,1,,2,,,700
NSR:StopPlace:42392,,Løvåsvegen,,62.921886,11.164578,,,1,,2,,,700
NSR:StopPlace:42391,,Væresletta,,63.430508,10.567811,,,1,,2,,,700
NSR:StopPlace:44572,,Skogen,,63.4392,11.697955,,,1,,2,,,700
NSR:StopPlace:44575,,Stormyra,,63.433205,11.710478,,,1,,2,,,700
NSR:StopPlace:43249,,Klæbu bygdemuseum,,63.265705,10.532097,,,1,,2,,,700
NSR:StopPlace:43248,,Steindalsvegen,,63.40116,10.428489,,,1,,2,,,700
NSR:StopPlace:44578,,Funnmo,,63.43041,11.723204,,,1,,2,,,700
NSR:StopPlace:43257,,Knarrlagsund,,63.66442,9.077771,,,1,,2,,,700
NSR:StopPlace:43256,,Steinåsen,,63.401005,10.452457,,,1,,2,,,700
NSR:StopPlace:43255,,Nortura,,63.416634,10.765443,,,1,,2,,,700
NSR:StopPlace:43254,,Kløftbrua,,62.73363,9.976462,,,1,,2,,,700
NSR:StopPlace:43252,,Klæbu sentrum,,63.30026,10.484931,,,1,,2,,,700
NSR:StopPlace:43251,,Steintrøvegen,,63.401245,10.448755,,,1,,2,,,700
NSR:StopPlace:41070,,Olderbakken,,63.313847,8.625218,,,1,,2,,,700
NSR:StopPlace:44582,,Brukeskrysset,,63.41306,11.745611,,,1,,2,,,700
NSR:StopPlace:44100,,Grefstad Bil,,63.11937,9.7036,,,1,,2,,,700
NSR:StopPlace:44585,,Brenna,,63.40531,11.7632,,,1,,2,,,700
NSR:StopPlace:44101,,Grendstad,,63.259953,10.52182,,,1,,2,,,700
NSR:StopPlace:44102,,Grendstuggu By,,63.230724,9.763102,,,1,,2,,,700
NSR:StopPlace:44103,,Grennstuggu,,63.112892,9.994582,,,1,,2,,,700
NSR:StopPlace:44588,,Turifoss,,63.3974,11.79744,,,1,,2,,,700
NSR:StopPlace:43259,,Nova Kinosenter,,63.43332,10.401248,,,1,,2,,,700
NSR:StopPlace:44117,,Hegra stasjon,,63.460827,11.103911,,,1,,2,,,700
NSR:StopPlace:43269,,Stendal,,63.278336,10.290256,,,1,,2,,,700
NSR:StopPlace:43268,,Koieflata,,63.35289,10.388287,,,1,,2,,,700
NSR:StopPlace:43267,,Nybrua,,62.966423,10.192442,,,1,,2,,,700
NSR:StopPlace:43265,,Kobberdammen,,63.416748,10.288061,,,1,,2,,,700
NSR:StopPlace:43264,,Nyborg,,63.413517,10.35209,,,1,,2,,,700
NSR:StopPlace:43261,,Stenan,,62.603405,9.653183,,,1,,2,,,700
NSR:StopPlace:43260,,Knausen,,63.348145,10.167887,,,1,,2,,,700
NSR:StopPlace:44591,,Kopperå stasjon,,63.39195,11.846946,,,1,,2,,,700
NSR:StopPlace:44593,,Grønberg,,63.37915,11.891324,,,1,,2,,,700
NSR:StopPlace:44112,,Palestina,,63.45909,11.094938,,,1,,2,,,700
NSR:StopPlace:44596,,Tovmodal,,63.370365,11.936451,,,1,,2,,,700
NSR:StopPlace:44598,,Skurdalsvegen,,63.347572,12.011702,,,1,,2,,,700
NSR:StopPlace:43279,,Stensåsen,,62.59177,11.808418,,,1,,2,,,700
NSR:StopPlace:43278,,Kolstaddalen,,63.368713,10.367073,,,1,,2,,,700
NSR:StopPlace:43277,,Stensetkrysset,,63.13511,10.095911,,,1,,2,,,700
NSR:StopPlace:43275,,Nygård Klæbuveien,,63.39823,10.407644,,,1,,2,,,700
NSR:StopPlace:43272,,Nydalen,,63.404,10.387293,,,1,,2,,,700
NSR:StopPlace:37831,,Vean,,63.31108,8.602226,,,1,,2,,,700
NSR:StopPlace:43271,,Stene,,63.362007,10.114281,,,1,,2,,,700
NSR:StopPlace:43270,,Kojan,,62.59701,11.744038,,,1,,2,,,700
NSR:StopPlace:44121,,Prestgårdsfeltet,,63.47018,11.117125,,,1,,2,,,700
NSR:StopPlace:44124,,Smedhaugen,,63.475224,11.12631,,,1,,2,,,700
NSR:StopPlace:42752,,Leangen allé,,63.43361,10.466374,,,1,,2,,,700
NSR:StopPlace:42751,,Moltmyra øst,,63.360497,10.39912,,,1,,2,,,700
NSR:StopPlace:44935,,Jossiasvegen,,63.45776,10.959611,,,1,,2,,,700
NSR:StopPlace:43609,,Osbrua,,63.399673,10.524172,,,1,,2,,,700
NSR:StopPlace:43608,,Barøy,,63.917774,9.972043,,,1,,2,,,700
NSR:StopPlace:43607,,Eklesbakken,,63.3575,10.440855,,,1,,2,,,700
NSR:StopPlace:43605,,Osbakken,,63.40127,10.518171,,,1,,2,,,700
NSR:StopPlace:42758,,Lefstad,,63.25577,9.977763,,,1,,2,,,700
NSR:StopPlace:42757,,Momyr,,64.09121,10.506394,,,1,,2,,,700
NSR:StopPlace:43603,,Barman oppvekstsenter,,63.622356,8.848703,,,1,,2,,,700
NSR:StopPlace:43602,,Einbakken,,63.387318,10.418236,,,1,,2,,,700
NSR:StopPlace:43600,,Orvos,,62.628304,11.381064,,,1,,2,,,700
NSR:StopPlace:42763,,Leinbakken,,63.355778,10.258927,,,1,,2,,,700
NSR:StopPlace:43610,,Eklestrø,,63.352924,10.435899,,,1,,2,,,700
NSR:StopPlace:42762,,Momyrvatn,,64.10286,10.531757,,,1,,2,,,700
NSR:StopPlace:42760,,Legårdsbakken,,63.355488,10.266749,,,1,,2,,,700
NSR:StopPlace:43617,,Elistranda,,63.334534,10.065811,,,1,,2,,,700
NSR:StopPlace:43616,,Bekkasinvegen,,63.346966,10.346127,,,1,,2,,,700
NSR:StopPlace:42769,,Monstad,,63.959957,10.183503,,,1,,2,,,700
NSR:StopPlace:42768,,Leinum,,63.343464,10.261085,,,1,,2,,,700
NSR:StopPlace:43615,,Elgåsen,,63.22231,10.0172,,,1,,2,,,700
NSR:StopPlace:43614,,Osbrua,,63.287018,9.695879,,,1,,2,,,700
NSR:StopPlace:42767,,Svanem,,63.388245,8.985614,,,1,,2,,,700
NSR:StopPlace:43613,,Beian,,63.65561,9.568581,,,1,,2,,,700
NSR:StopPlace:42766,,Leinstrand samfunnshus,,63.32484,10.311966,,,1,,2,,,700
NSR:StopPlace:43612,,Ekra,,63.31714,10.296734,,,1,,2,,,700
NSR:StopPlace:42764,,Svalnestangen,,63.327457,10.097679,,,1,,2,,,700
NSR:StopPlace:43611,,Bastuvik,,63.537003,9.138104,,,1,,2,,,700
NSR:StopPlace:43620,,Ellingsgården,,63.228767,9.387789,,,1,,2,,,700
NSR:StopPlace:42772,,Moodden,,63.281494,10.467237,,,1,,2,,,700
NSR:StopPlace:44955,,Elvran kapell,,63.393356,11.065271,,,1,,2,,,700
NSR:StopPlace:42771,,Leira,,63.59955,9.99984,,,1,,2,,,700
NSR:StopPlace:44958,,Kyllofallet,,63.465622,11.068076,,,1,,2,,,700
NSR:StopPlace:43629,,Osen,,64.29866,10.51137,,,1,,2,,,700
NSR:StopPlace:43628,,Bell skole/Selbu ungdomsskole,,63.226353,11.03386,,,1,,2,,,700
NSR:StopPlace:42779,,Svartbekken,,63.451424,10.224519,,,1,,2,,,700
NSR:StopPlace:42778,,Leira skole,,63.376648,10.432072,,,1,,2,,,700
NSR:StopPlace:43624,,Osen,,63.396923,10.524528,,,1,,2,,,700
NSR:StopPlace:42777,,Morken,,63.9715,10.074709,,,1,,2,,,700
NSR:StopPlace:40114,,Kristiansund hurtigbåtkai,,63.114223,7.735566,,,1,,2,,,1000
NSR:StopPlace:43622,,Elvemo,,63.968914,10.265255,,,1,,2,,,700
NSR:StopPlace:43632,,Elveng østre,,63.808136,10.143277,,,1,,2,,,700
NSR:StopPlace:44965,,Austkil,,63.44541,11.259254,,,1,,2,,,700
NSR:StopPlace:42783,,Leirelva,,63.382755,10.332136,,,1,,2,,,700
NSR:StopPlace:43630,,Elveng skole,,63.80399,10.108002,,,1,,2,,,700
NSR:StopPlace:42782,,Morrvollen,,63.923355,10.412168,,,1,,2,,,700
NSR:StopPlace:42780,,Leirbrua gård,,63.384293,10.322943,,,1,,2,,,700
NSR:StopPlace:42309,,Skottvoll,,63.30921,10.289422,,,1,,2,,,700
NSR:StopPlace:42307,,Haakon VII gate 17,,63.442364,10.454091,,,1,,2,,,700
NSR:StopPlace:43637,,Engan,,64.262764,10.617662,,,1,,2,,,700
NSR:StopPlace:42306,,Skola,,63.988117,10.202435,,,1,,2,,,700
NSR:StopPlace:42789,,Leirvika,,63.6533,9.116838,,,1,,2,,,700
NSR:StopPlace:43636,,Bendbrua,,62.846355,11.232933,,,1,,2,,,700
NSR:StopPlace:42305,,H.A. Garasje,,63.112587,9.993224,,,1,,2,,,700
NSR:StopPlace:43635,,Elvheim,,63.39782,10.387144,,,1,,2,,,700
NSR:StopPlace:42788,,Svartvika,,63.875153,9.841414,,,1,,2,,,700
NSR:StopPlace:42303,,Skogås,,62.79795,11.191388,,,1,,2,,,700
NSR:StopPlace:42786,,Leirfossvegen,,63.38308,10.377119,,,1,,2,,,700
NSR:StopPlace:43633,,Belvedere,,63.41619,10.376334,,,1,,2,,,900
NSR:StopPlace:42302,,Gåsbakken skole,,63.116985,9.969903,,,1,,2,,,700
NSR:StopPlace:42312,,Skotvold,,63.68356,9.615822,,,1,,2,,,700
NSR:StopPlace:42311,,Vollavegkrysset,,62.841682,11.218866,,,1,,2,,,700
NSR:StopPlace:42795,,Leistadkrysset,,63.422523,10.62999,,,1,,2,,,700
NSR:StopPlace:42310,,Haakon VII gate 25,,63.440216,10.460587,,,1,,2,,,700
NSR:StopPlace:42794,,Svean,,63.280704,10.472322,,,1,,2,,,700
NSR:StopPlace:43641,,Bentvollen,,62.55508,11.40555,,,1,,2,,,700
NSR:StopPlace:42793,,Leirøya,,63.38634,10.389712,,,1,,2,,,700
NSR:StopPlace:42790,,Sve,,63.32942,10.494812,,,1,,2,,,700
NSR:StopPlace:42318,,Vollmarka boligfelt,,63.28157,10.238434,,,1,,2,,,700
NSR:StopPlace:43648,,Engelsås,,63.375847,10.540363,,,1,,2,,,700
NSR:StopPlace:42317,,Vollhagen,,63.28097,10.224681,,,1,,2,,,700
NSR:StopPlace:44971,,Prestmoen øst,,63.449757,10.986853,,,1,,2,,,700
NSR:StopPlace:42316,,Hafsmo,,63.37405,9.238414,,,1,,2,,,700
NSR:StopPlace:43647,,Berfjord,,64.1478,10.229155,,,1,,2,,,700
NSR:StopPlace:42315,,Skovgård,,63.428993,10.495338,,,1,,2,,,700
NSR:StopPlace:42799,,Svebakken,,63.24703,10.481081,,,1,,2,,,700
NSR:StopPlace:42314,,Haakon VII gate 9,,63.443947,10.449369,,,1,,2,,,700
NSR:StopPlace:43645,,Berdal,,63.99139,10.291373,,,1,,2,,,700
NSR:StopPlace:43644,,Osvegen,,63.42126,10.548682,,,1,,2,,,700
NSR:StopPlace:42797,,Mortensen,,63.373253,10.539014,,,1,,2,,,700
NSR:StopPlace:43654,,Othilienborg,,63.40696,10.442885,,,1,,2,,,700
NSR:StopPlace:44502,,Gjevingåsen,,63.441475,10.885317,,,1,,2,,,700
NSR:StopPlace:42323,,Skulvegen,,62.597664,9.681715,,,1,,2,,,700
NSR:StopPlace:41473,,Edøy hurtigbåtkai,,63.28623,8.136833,,,1,,2,,,1000
NSR:StopPlace:43652,,Berg,,63.417686,9.516573,,,1,,2,,,700
NSR:StopPlace:42320,,Hagavika,,62.634125,11.836269,,,1,,2,,,700
NSR:StopPlace:44506,,Hellsenteret,,63.44859,10.913193,,,1,,2,,,700
NSR:StopPlace:43650,,Berg,,63.379723,10.16709,,,1,,2,,,700
NSR:StopPlace:42329,,Skyttervegen,,63.36099,10.350651,,,1,,2,,,700
NSR:StopPlace:42328,,Hagen,,63.37086,10.404493,,,1,,2,,,700
NSR:StopPlace:43658,,Engvik,,62.593285,11.464105,,,1,,2,,,700
NSR:StopPlace:42327,,Vonheim,,63.146854,10.009318,,,1,,2,,,700
NSR:StopPlace:42326,,Skytterbanen,,63.358154,10.343101,,,1,,2,,,700
NSR:StopPlace:43656,,Engstrømbakken,,63.429424,10.542518,,,1,,2,,,700
NSR:StopPlace:42325,,Hage bru,,63.06681,10.287236,,,1,,2,,,700
NSR:StopPlace:43655,,Berg,,63.416557,9.551764,,,1,,2,,,700
NSR:StopPlace:43665,,Otto Nielsens veg,,63.422188,10.428744,,,1,,2,,,700
NSR:StopPlace:42334,,Vormstad,,63.199947,9.767967,,,1,,2,,,700
NSR:StopPlace:44998,,Vollakrysset,,63.54939,10.201401,,,1,,2,,,700
NSR:StopPlace:43662,,Berg Bedehus,,63.37694,10.168847,,,1,,2,,,700
NSR:StopPlace:42331,,Vorhaugen,,62.614002,9.594471,,,1,,2,,,700
NSR:StopPlace:44990,,Fagerli vegdele,,63.55745,10.180032,,,1,,2,,,700
NSR:StopPlace:43669,,Erlivegen,,62.64574,11.414372,,,1,,2,,,700
NSR:StopPlace:43668,,Bergan,,62.685974,11.384634,,,1,,2,,,700
NSR:StopPlace:43666,,Berg studentby,,63.413544,10.415485,,,1,,2,,,700
NSR:StopPlace:42335,,Skålvollen,,63.247395,10.042417,,,1,,2,,,700
NSR:StopPlace:43676,,Ervika,,63.749737,9.719649,,,1,,2,,,700
NSR:StopPlace:43675,,Berge,,63.20671,11.059343,,,1,,2,,,700
NSR:StopPlace:42344,,Halla,,63.38737,10.776733,,,1,,2,,,700
NSR:StopPlace:43674,,Ervik,,63.747658,8.831863,,,1,,2,,,700
NSR:StopPlace:42342,,Skårgangen,,63.3787,10.365346,,,1,,2,,,700
NSR:StopPlace:43672,,Berge,,63.397087,10.533495,,,1,,2,,,700
NSR:StopPlace:43670,,Paul Skolemesters veg,,63.369682,10.394716,,,1,,2,,,700
NSR:StopPlace:43679,,Berggardsmyra,,63.038277,11.679823,,,1,,2,,,700
NSR:StopPlace:42348,,Halland camping,,62.866047,10.071453,,,1,,2,,,700
NSR:StopPlace:43677,,Peder Morsets veg,,63.356457,10.362022,,,1,,2,,,700
NSR:StopPlace:44090,,Grande vegkryss,,63.67988,9.593304,,,1,,2,,,700
NSR:StopPlace:44091,,Grandli,,63.39376,10.544606,,,1,,2,,,700
NSR:StopPlace:44092,,Granhaugan,,63.37004,10.386084,,,1,,2,,,700
NSR:StopPlace:41828,,Rybrua,,62.552055,11.412416,,,1,,2,,,700
NSR:StopPlace:44095,,Granåsen VM-anlegget,,63.379055,10.31696,,,1,,2,,,700
NSR:StopPlace:41829,,Rydland,,63.30185,10.486829,,,1,,2,,,700
NSR:StopPlace:44096,,Granåsen gård,,63.414585,10.47042,,,1,,2,,,700
NSR:StopPlace:44097,,Granåsvegen,,63.417835,10.458768,,,1,,2,,,700
NSR:StopPlace:41827,,Hommelvik skole,,63.41293,10.805859,,,1,,2,,,700
NSR:StopPlace:41824,,Hommelvik sjøside,,63.415333,10.806621,,,1,,2,,,700
NSR:StopPlace:41822,,Rundfurubakken,,64.22641,10.799271,,,1,,2,,,700
NSR:StopPlace:41823,,Tungvågen,,63.738213,8.673581,,,1,,2,,,700
NSR:StopPlace:41820,,Tungavegen,,63.41677,10.313872,,,1,,2,,,700
NSR:StopPlace:41821,,Rugelsjøen,,62.716557,11.351172,,,1,,2,,,700
NSR:StopPlace:41839,,Ryen,,62.740265,11.324572,,,1,,2,,,700
NSR:StopPlace:41837,,Tuset,,63.10942,11.295654,,,1,,2,,,700
NSR:StopPlace:41838,,Hommelvikhøgda,,63.426945,10.815078,,,1,,2,,,700
NSR:StopPlace:41836,,Rye skole,,63.419106,10.147146,,,1,,2,,,700
NSR:StopPlace:41834,,Rye,,63.425346,10.150141,,,1,,2,,,700
NSR:StopPlace:41831,,Hommelvik stasjon,,63.41145,10.794617,,,1,,2,,,700
NSR:StopPlace:41832,,Rydningen,,63.388226,10.353622,,,1,,2,,,700
NSR:StopPlace:41830,,Tunvegen,,63.424507,10.484324,,,1,,2,,,700
NSR:StopPlace:41848,,Hongsand,,64.14476,10.158705,,,1,,2,,,700
NSR:StopPlace:41849,,Tuvnes,,63.72692,8.632072,,,1,,2,,,700
NSR:StopPlace:41844,,Råbygda,,63.239365,9.99192,,,1,,2,,,700
NSR:StopPlace:41845,,Råbygda skole Jåren,,63.25306,9.971259,,,1,,2,,,700
NSR:StopPlace:42709,,Langen,,62.434067,11.850542,,,1,,2,,,700
NSR:StopPlace:41859,,Hopla,,63.57057,9.93255,,,1,,2,,,700
NSR:StopPlace:42707,,Støren stasjon,,63.05181,10.284678,,,1,,2,,,700
NSR:StopPlace:42706,,Langen,,62.600475,11.674499,,,1,,2,,,700
NSR:StopPlace:41858,,Tveråvoll,,62.952026,11.25763,,,1,,2,,,700
NSR:StopPlace:42704,,Moen,,63.384808,10.539453,,,1,,2,,,700
NSR:StopPlace:41855,,Tverregga,,63.383274,10.432873,,,1,,2,,,700
NSR:StopPlace:42703,,Langegga,,62.569492,11.383083,,,1,,2,,,700
NSR:StopPlace:42702,,Moe kirke,,63.186478,9.764759,,,1,,2,,,700
NSR:StopPlace:42701,,Støren rådhus,,63.038723,10.285087,,,1,,2,,,700
NSR:StopPlace:41854,,Råneskrysset,,63.944626,10.089678,,,1,,2,,,700
NSR:StopPlace:41851,,Råkstad,,63.77598,10.104023,,,1,,2,,,700
NSR:StopPlace:41852,,Råkvåg,,63.76117,10.06766,,,1,,2,,,700
NSR:StopPlace:41860,,Rød Sørbygda,,63.096714,10.001557,,,1,,2,,,700
NSR:StopPlace:42719,,Størset,,63.666275,10.189664,,,1,,2,,,700
NSR:StopPlace:42718,,Moen skisenter,,62.96316,11.786687,,,1,,2,,,700
NSR:StopPlace:41868,,Hornebergvegen,,63.393143,10.4007,,,1,,2,,,700
NSR:StopPlace:42716,,Størenhallen snuplass,,63.036903,10.286243,,,1,,2,,,700
NSR:StopPlace:41869,,Tydal skole,,63.042103,11.668502,,,1,,2,,,700
NSR:StopPlace:42715,,Langlete,,62.95812,10.991882,,,1,,2,,,700
NSR:StopPlace:41866,,Tya,,62.966534,11.758395,,,1,,2,,,700
NSR:StopPlace:42714,,Moen industriområde,,63.28347,10.434448,,,1,,2,,,700
NSR:StopPlace:41867,,Røet,,63.29654,11.076358,,,1,,2,,,700
NSR:StopPlace:42713,,Støren sentrum,,63.04746,10.282589,,,1,,2,,,700
NSR:StopPlace:42712,,Langfjæra,,63.6322,8.981858,,,1,,2,,,700
NSR:StopPlace:41864,,Rødsjøen,,63.779297,10.217772,,,1,,2,,,700
NSR:StopPlace:42711,,Moen gård,,63.2788,10.446945,,,1,,2,,,700
NSR:StopPlace:41865,,Horghåggån,,63.14162,10.259587,,,1,,2,,,700
NSR:StopPlace:41862,,Tvetestien,,63.41797,10.372403,,,1,,2,,,700
NSR:StopPlace:42710,,Støren barneskole,,63.033348,10.284445,,,1,,2,,,700
NSR:StopPlace:41863,,Horg kirke,,63.13654,10.253266,,,1,,2,,,700
NSR:StopPlace:41872,,Tydalsenteret,,63.044395,11.675162,,,1,,2,,,700
NSR:StopPlace:44901,,Halsen ungdomsskole,,63.47059,10.926111,,,1,,2,,,700
NSR:StopPlace:42729,,Sumstad,,64.202354,10.308543,,,1,,2,,,700
NSR:StopPlace:42728,,Langåsen,,63.120724,10.044019,,,1,,2,,,700
NSR:StopPlace:41879,,Tyholttårnet,,63.421936,10.431497,,,1,,2,,,700
NSR:StopPlace:41877,,Hosen,,64.054504,9.955087,,,1,,2,,,700
NSR:StopPlace:42723,,Sula hurtigbåtkai,,63.8458,8.46042,,,1,,2,,,1000
NSR:StopPlace:41875,,Tyholt,,63.427647,10.432834,,,1,,2,,,700
NSR:StopPlace:42722,,Moenkrysset,,63.278103,10.438646,,,1,,2,,,700
NSR:StopPlace:41874,,Rømme,,63.301514,9.847305,,,1,,2,,,700
NSR:StopPlace:42720,,Langlo,,63.367294,10.111506,,,1,,2,,,700
NSR:StopPlace:41882,,Tyholtveien,,63.426777,10.441958,,,1,,2,,,700
NSR:StopPlace:42730,,Moheim,,63.354115,10.306814,,,1,,2,,,700
NSR:StopPlace:41880,,Rønningen,,62.881786,10.093108,,,1,,2,,,700
NSR:StopPlace:42739,,Sundet,,63.343323,10.242218,,,1,,2,,,700
NSR:StopPlace:42738,,Moholt Storsenter,,63.4102,10.440485,,,1,,2,,,700
NSR:StopPlace:42737,,Larsgård,,63.457207,9.909773,,,1,,2,,,700
